MoleculeId,pca_rf-PredictedProbability
116,0.547372663093
117,0.439494182656
118,0.456608411497
119,0.358793545685
120,0.677390747024
121,0.442071893755
122,0.422906116424
123,0.552922671632
124,0.497592818773
125,0.798062086899
126,0.601324768438
127,0.607231658195
128,0.309256562591
129,0.759970911764
130,0.46991993227
131,0.294523340042
132,0.788208291485
133,0.494975781877
134,0.564493839562
135,0.482773263676
136,0.150101222307
137,0.372595244424
138,0.441095644445
139,0.562021465671
140,0.728115086209
141,0.718575553512
142,0.516158713126
143,0.903280867932
144,0.510194850404
145,0.671193417989
146,0.740010917375
147,0.49203236425
148,0.657815381065
149,0.340516142745
150,0.339866839802
151,0.309546580933
152,0.768109483422
153,0.629387808595
154,0.459409997304
155,0.540984249344
156,0.386312447793
157,0.61488567488
158,0.445316350997
159,0.621561525758
160,0.412213773276
161,0.527204753412
162,0.156990938871
163,0.50663763159
164,0.347978220194
165,0.353732504547
166,0.635176528012
167,0.425594142251
168,0.667053844015
169,0.759337746707
170,0.295309411537
171,0.541531772745
172,0.440094331469
173,0.649732267802
174,0.395833596668
175,0.652333665702
176,0.86709740566
177,0.513582179718
178,0.492090237972
179,0.443156059796
180,0.202740157399
181,0.52257818588
182,0.394167558299
183,0.409934689562
184,0.507831598263
185,0.742563442363
186,0.528180814946
187,0.761852495407
188,0.68061059628
189,0.429264127305
190,0.4324993769
191,0.656222555878
192,0.765596922454
193,0.782947610504
194,0.383860660544
195,0.49575660444
196,0.283329213134
197,0.499558116789
198,0.483150063291
199,0.844356279526
200,0.469182473158
201,0.834545957332
202,0.518528926585
203,0.437864769246
204,0.74941395839
205,0.766323377093
206,0.407193779444
207,0.282222585
208,0.345042081889
209,0.800568975522
210,0.346604405467
211,0.432742295842
212,0.527510346004
213,0.516702328786
214,0.387481697478
215,0.895389378617
216,0.477404169854
217,0.473312746445
218,0.208020099679
219,0.631460153328
220,0.682860167495
221,0.12841890136
222,0.364233254902
223,0.440517774514
224,0.557917267235
225,0.335380914228
226,0.518199782313
227,0.545268968788
228,0.361886339518
229,0.583366511641
230,0.384593209311
231,0.184182418888
232,0.574822472532
233,0.698445764914
234,0.73451159408
235,0.67256085526
236,0.486990266074
237,0.406915698709
238,0.344829693254
239,0.497400725025
240,0.355699327208
241,0.647329145212
242,0.46489434448
243,0.553920992844
244,0.411061005354
245,0.568079180354
246,0.397806200797
247,0.505270853766
248,0.628564842157
249,0.385879472497
250,0.455971446907
251,0.693099307666
252,0.83046888405
253,0.284807315466
254,0.38604112214
255,0.565131620745
256,0.569321946846
257,0.382432428615
258,0.593091708014
259,0.89537351036
260,0.920898819833
261,0.694529704823
262,0.880164713576
263,0.564402724794
264,0.410842445895
265,0.117932967856
266,0.369511926051
267,0.614283493236
268,0.295700474859
269,0.764978188151
270,0.278220433025
271,0.589818188488
272,0.677952353498
273,0.29512030766
274,0.493855044041
275,0.684952113316
276,0.323607167206
277,0.429329720392
278,0.505192918386
279,0.849669589505
280,0.353633916038
281,0.495301820358
282,0.390899611193
283,0.63111899142
284,0.643569220277
285,0.497123343669
286,0.461982695479
287,0.531843295623
288,0.416567129914
289,0.682352180503
290,0.647122418616
291,0.50291332191
292,0.561863064108
293,0.70535315579
294,0.507807990991
295,0.774774723819
296,0.636794333595
297,0.588542344505
298,0.526411728854
299,0.264263837205
300,0.618079506979
301,0.666319619001
302,0.49063249385
303,0.749643676288
304,0.602737739525
305,0.838091259231
306,0.282068440227
307,0.493682566396
308,0.503231327133
309,0.331491353283
310,0.900108054226
311,0.485004713343
312,0.860916253702
313,0.760862477461
314,0.586056436211
315,0.661428288381
316,0.889642453651
317,0.423970586566
318,0.682725113017
319,0.573667570157
320,0.874755594187
321,0.807196161071
322,0.418383251103
323,0.242631616749
324,0.476268132721
325,0.455131388885
326,0.569397691631
327,0.668485647586
328,0.516411689875
329,0.306766345925
330,0.646179772395
331,0.399994590768
332,0.6122393401
333,0.585481646625
334,0.569377279019
335,0.143121812828
336,0.821808842795
337,0.688720107285
338,0.388182580521
339,0.54853230025
340,0.649695203074
341,0.521876775887
342,0.450634835646
343,0.676138434033
344,0.271563688945
345,0.640318327992
346,0.426615756054
347,0.766222229616
348,0.752089884264
349,0.113084094507
350,0.883148708747
351,0.2742032483
352,0.603489120942
353,0.420666538811
354,0.69171583244
355,0.607103842967
356,0.604921158477
357,0.2364650872
358,0.295305297578
359,0.630359008415
360,0.901616612554
361,0.441677015789
362,0.540091483828
363,0.610577644014
364,0.699584994438
365,0.622215999011
366,0.762986249746
367,0.527203620505
368,0.73473607355
369,0.426950511869
370,0.636542145923
371,0.827305503954
372,0.261562581942
373,0.533388836481
374,0.828651462801
375,0.498390629131
376,0.25173754876
377,0.67139382744
378,0.497249403627
379,0.441794285879
380,0.609884239379
381,0.153071307777
382,0.237179137719
383,0.511281100892
384,0.442125251638
385,0.286034764389
386,0.572718229449
387,0.286050808668
388,0.845324984474
389,0.650975473767
390,0.884680412016
391,0.706493906947
392,0.919622411902
393,0.481422792961
394,0.221149725954
395,0.424048084231
396,0.456114637328
397,0.152993185416
398,0.733460994463
399,0.513677212141
400,0.393587967225
401,0.848400190818
402,0.843770425944
403,0.639716202886
404,0.817699325185
405,0.521287042906
406,0.784814668177
407,0.417717601463
408,0.544990966354
409,0.704306927211
410,0.234187683166
411,0.809147111429
412,0.874559835675
413,0.677069375588
414,0.161752234693
415,0.86165169441
416,0.566060596862
417,0.516793329143
418,0.663721674023
419,0.600029606463
420,0.850635651629
421,0.464104165833
422,0.57312796643
423,0.582760450371
424,0.473263130418
425,0.598738862776
426,0.68513328051
427,0.906069592688
428,0.578201009669
429,0.845269608681
430,0.914762768385
431,0.830044146419
432,0.509764515495
433,0.516400294745
434,0.392928780263
435,0.458267481393
436,0.551054990654
437,0.708198570591
438,0.318383300706
439,0.819542108111
440,0.723433220077
441,0.405228227578
442,0.81337827053
443,0.76768699293
444,0.366254328928
445,0.316070197669
446,0.877312503062
447,0.292439390538
448,0.380405871735
449,0.593355009955
450,0.603232200571
451,0.349774060326
452,0.388713370558
453,0.345233975039
454,0.222392881492
455,0.850635651629
456,0.481613868713
457,0.867057789025
458,0.731893222072
459,0.307069476743
460,0.746213892717
461,0.572987742544
462,0.515771832111
463,0.671671320595
464,0.447813749277
465,0.61358108843
466,0.421974598555
467,0.253763465861
468,0.263268748591
469,0.854578231227
470,0.634183255365
471,0.542046943584
472,0.566580980909
473,0.585881464401
474,0.531516795377
475,0.82086296749
476,0.8299417377
477,0.670232312507
478,0.469852224438
479,0.745899050996
480,0.370733127842
481,0.579245315265
482,0.490890746975
483,0.161462379621
484,0.670685442486
485,0.601074212107
486,0.146859186565
487,0.392354020728
488,0.373746541638
489,0.586807308708
490,0.515128822158
491,0.495839090045
492,0.653724271119
493,0.812470709438
494,0.709576706674
495,0.369252170132
496,0.845672428062
497,0.477850548536
498,0.611297609287
499,0.158962379621
500,0.281681063496
501,0.426882415729
502,0.418826652671
503,0.210405172123
504,0.332339606969
505,0.871148698116
506,0.528886949652
507,0.612388260502
508,0.24953634147
509,0.526143327518
510,0.713715716202
511,0.596896964886
512,0.638228469313
513,0.602344621176
514,0.415875795912
515,0.330072951491
516,0.779576387751
517,0.758259757714
518,0.421611176667
519,0.351944841246
520,0.104020853401
521,0.509913578983
522,0.152114786038
523,0.314910771672
524,0.455158831457
525,0.653744590623
526,0.271059843112
527,0.4689437375
528,0.462792000348
529,0.282781163879
530,0.56725794384
531,0.675393584126
532,0.572142015444
533,0.817164955658
534,0.541227008354
535,0.388916914719
536,0.70202361577
537,0.915776196842
538,0.529056134048
539,0.574584406386
540,0.448855314688
541,0.617329312211
542,0.663799165773
543,0.355457333636
544,0.612710474762
545,0.548628601685
546,0.376820303947
547,0.530414301598
548,0.588957461479
549,0.482582698313
550,0.660980592521
551,0.373554332517
552,0.281578790491
553,0.509312374901
554,0.292826436706
555,0.833020992488
556,0.564941014347
557,0.278776223776
558,0.848997698672
559,0.316888296444
560,0.44461831592
561,0.503839720835
562,0.402399192947
563,0.828630548889
564,0.266392881492
565,0.790977925583
566,0.617363020316
567,0.512399433967
568,0.585302066839
569,0.8351393281
570,0.871850166281
571,0.803162740761
572,0.514114367802
573,0.370804665154
574,0.320938047211
575,0.175599634523
576,0.569645382465
577,0.739913668819
578,0.352103976552
579,0.265778812691
580,0.194822295919
581,0.646226568028
582,0.711554958999
583,0.76367935505
584,0.334777784834
585,0.490719830282
586,0.803433142928
587,0.764125852082
588,0.635117798916
589,0.311795858631
590,0.738895830684
591,0.734544849527
592,0.661327332368
593,0.46356196151
594,0.29950404774
595,0.429963301931
596,0.0971154825567
597,0.455158077653
598,0.836153938489
599,0.859325344612
600,0.793855075387
601,0.467690941374
602,0.789951285333
603,0.80722023075
604,0.689400269326
605,0.711553140458
606,0.46497338898
607,0.370562193442
608,0.672944366095
609,0.426151838523
610,0.631164234528
611,0.817061004648
612,0.444811451514
613,0.70859315397
614,0.84072699411
615,0.428876885852
616,0.581375463357
617,0.647438485632
618,0.628753244104
619,0.587689184803
620,0.269790527063
621,0.594467322987
622,0.716423415792
623,0.840030784682
624,0.51123247727
625,0.753006327416
626,0.460252090058
627,0.499671338109
628,0.798193255908
629,0.572734074124
630,0.445173483115
631,0.813778550397
632,0.219842529883
633,0.526665976591
634,0.633216735432
635,0.580915725797
636,0.52149178096
637,0.642222273826
638,0.482779260407
639,0.409691964229
640,0.594410098238
641,0.516361601079
642,0.489840230859
643,0.444449346299
644,0.472638662359
645,0.375332861442
646,0.767321416844
647,0.93227494371
648,0.404810731188
649,0.633724857565
650,0.577923679224
651,0.482669250322
652,0.576696359763
653,0.500693966392
654,0.541386976433
655,0.601279544581
656,0.725915637655
657,0.413458058175
658,0.620796473436
659,0.761625068551
660,0.446972267295
661,0.867074878845
662,0.555240108759
663,0.534619692651
664,0.495334334065
665,0.300863000739
666,0.311518685497
667,0.499780212482
668,0.355349653643
669,0.59336644898
670,0.431470434283
671,0.710175327601
672,0.58624302765
673,0.642375274394
674,0.82105654005
675,0.82738555501
676,0.439065608783
677,0.532448450475
678,0.561005832929
679,0.462237783955
680,0.388346764347
681,0.856843129
682,0.661317150054
683,0.405560697573
684,0.463293265925
685,0.286068206167
686,0.725184801829
687,0.800156609206
688,0.702655618368
689,0.679090632203
690,0.81192879229
691,0.836078591365
692,0.324174337855
693,0.787868374049
694,0.898052034588
695,0.744697378337
696,0.648357194324
697,0.681706788465
698,0.69703466609
699,0.622397559541
700,0.204009456727
701,0.506293022774
702,0.151126177744
703,0.310304989696
704,0.590021653085
705,0.494504776005
706,0.52171771002
707,0.894426658223
708,0.810215766553
709,0.263812194909
710,0.666292074932
711,0.859868606175
712,0.150849085555
713,0.854066686057
714,0.45273301089
715,0.794647673697
716,0.249164742617
717,0.593746382772
718,0.417883575379
719,0.501211213898
720,0.761216792302
721,0.584899886861
722,0.415820740448
723,0.435773816151
724,0.823289298099
725,0.265462379621
726,0.381572470947
727,0.68941369034
728,0.562996262931
729,0.510500057505
730,0.67132619357
731,0.734804577143
732,0.611802122616
733,0.489555839021
734,0.385016949302
735,0.522388276087
736,0.165297300738
737,0.840135877917
738,0.489482130122
739,0.777890472565
740,0.552027145493
741,0.837964468645
742,0.55517006634
743,0.46054699956
744,0.837445879877
745,0.672783340427
746,0.541765196952
747,0.444875479328
748,0.369599380945
749,0.182809617515
750,0.338849851791
751,0.476379337441
752,0.770079319579
753,0.713771508196
754,0.850831809638
755,0.147022075963
756,0.698958839411
757,0.569799276263
758,0.638389765401
759,0.783341825252
760,0.336255856255
761,0.21232435871
762,0.516402206204
763,0.552714638762
764,0.410239257702
765,0.733737140079
766,0.728353784696
767,0.416369603281
768,0.454408549035
769,0.405041713755
770,0.322190527926
771,0.498862500569
772,0.498688914464
773,0.545840567756
774,0.793499768023
775,0.565421295628
776,0.845566749427
777,0.426938561439
778,0.611875012225
779,0.623428553203
780,0.547380596668
781,0.921490629984
782,0.677327168103
783,0.5401758471
784,0.648636590884
785,0.332730919528
786,0.525953070272
787,0.636923267162
788,0.270327992269
789,0.534907933736
790,0.637783652924
791,0.51565095299
792,0.291039913198
793,0.267733808675
794,0.91076044054
795,0.664938963263
796,0.67965745807
797,0.654035376988
798,0.891140369864
799,0.359366347164
800,0.570860410334
801,0.428275183493
802,0.163658960818
803,0.397185418324
804,0.616449507593
805,0.74995498268
806,0.517938311612
807,0.568382690092
808,0.515233592572
809,0.489406748517
810,0.597951531148
811,0.547526028555
812,0.504475011277
813,0.728897670486
814,0.695375197176
815,0.508800489457
816,0.461168643253
817,0.419070521945
818,0.626296885084
819,0.411408513283
820,0.712126203914
821,0.529620686368
822,0.849945879877
823,0.518978600471
824,0.541867034023
825,0.401782202657
826,0.653098758337
827,0.386697646853
828,0.559499713015
829,0.824714955001
830,0.494533268952
831,0.773207940336
832,0.597054013507
833,0.865711985202
834,0.266138968874
835,0.166245910952
836,0.783830633199
837,0.597684512653
838,0.300545454143
839,0.798698122053
840,0.428323125814
841,0.684229399723
842,0.811453812227
843,0.590156813146
844,0.474872983297
845,0.707157989392
846,0.233267160807
847,0.656536136462
848,0.565647216305
849,0.275982740681
850,0.274355328678
851,0.201196996814
852,0.71715376583
853,0.386127557522
854,0.686388350689
855,0.477623425662
856,0.655045801104
857,0.412632804906
858,0.5269162161
859,0.265468523697
860,0.464004244122
861,0.450924573299
862,0.442633207097
863,0.536396578507
864,0.46728411628
865,0.32389981813
866,0.674570520264
867,0.81702515061
868,0.386024854827
869,0.463655150238
870,0.362131264077
871,0.740121215047
872,0.418923992607
873,0.574257776151
874,0.37994905794
875,0.582562067299
876,0.489676667733
877,0.295943232996
878,0.341249691485
879,0.449932709371
880,0.589778268746
881,0.471069705033
882,0.903394522145
883,0.551554103356
884,0.256128420226
885,0.49575660444
886,0.682241976231
887,0.787208933538
888,0.490379100552
889,0.598400111408
890,0.732593391487
891,0.529594538683
892,0.821408420527
893,0.585385190956
894,0.40901081911
895,0.454154768267
896,0.520706907355
897,0.505970715926
898,0.639831816945
899,0.244643809302
900,0.765718566135
901,0.462681945606
902,0.475318199345
903,0.484542517698
904,0.306409394527
905,0.765418099058
906,0.69632463787
907,0.817096121306
908,0.874990041112
909,0.576172488871
910,0.499608415694
911,0.912099965824
912,0.518271904301
913,0.433328833966
914,0.64960008077
915,0.426299924429
916,0.385296223477
917,0.427101364759
918,0.726244436189
919,0.542846141247
920,0.543453698372
921,0.618456898119
922,0.621966798504
923,0.288161932271
924,0.473289761757
925,0.243276105111
926,0.22921106331
927,0.397427977819
928,0.765998415599
929,0.432668947298
930,0.362499764578
931,0.434975825288
932,0.671584552074
933,0.706380860157
934,0.924136574726
935,0.356146078275
936,0.868438841087
937,0.654781801172
938,0.434961245573
939,0.716229024129
940,0.447507898355
941,0.655863337419
942,0.5154352448
943,0.736868374049
944,0.3240152237
945,0.788469064306
946,0.152809617515
947,0.906041354479
948,0.493443098189
949,0.675005082055
950,0.426150044598
951,0.484722518572
952,0.751952739053
953,0.284233054124
954,0.466755912147
955,0.65547363139
956,0.503487625647
957,0.496205206925
958,0.606555063512
959,0.949704768271
960,0.640010538368
961,0.451729578883
962,0.923303651844
963,0.798995312801
964,0.477038301004
965,0.301202337475
966,0.839484897069
967,0.339405676415
968,0.360923613359
969,0.949704768271
970,0.639163381438
971,0.553274330525
972,0.414355108374
973,0.368325882499
974,0.434825267899
975,0.502443685986
976,0.714878475331
977,0.554959471705
978,0.74173817808
979,0.428243356911
980,0.317253161309
981,0.907854266348
982,0.564733726902
983,0.841947722234
984,0.931628787879
985,0.400399644408
986,0.85901330951
987,0.567401610355
988,0.471172961485
989,0.447353686289
990,0.387361376623
991,0.163962379621
992,0.13841890136
993,0.567533393779
994,0.611415589207
995,0.450715014085
996,0.256263225697
997,0.156707671414
998,0.637722325053
999,0.53943704718
1000,0.496379924594
1001,0.425622494249
1002,0.349356796662
1003,0.506123457368
1004,0.707625637354
1005,0.725941132993
1006,0.44851842891
1007,0.382726599202
1008,0.565376884087
1009,0.503679797085
1010,0.346463103256
1011,0.743880494505
1012,0.634015761656
1013,0.444741297179
1014,0.801233607401
1015,0.670864233972
1016,0.775342459713
1017,0.57324039856
1018,0.608911488468
1019,0.550089112869
1020,0.749182333753
1021,0.411072549922
1022,0.700722646704
1023,0.260632127611
1024,0.292525069565
1025,0.530242438799
1026,0.126556156262
1027,0.424600826175
1028,0.674710820111
1029,0.499587784026
1030,0.497242489928
1031,0.5634176196
1032,0.572882119225
1033,0.425907320534
1034,0.369605277614
1035,0.482114110076
1036,0.43689165886
1037,0.49391618519
1038,0.829958652344
1039,0.14534403505
1040,0.670983902204
1041,0.417001218969
1042,0.726282584499
1043,0.601838143952
1044,0.845259277595
1045,0.914368725959
1046,0.49526446926
1047,0.425297474966
1048,0.390682939679
1049,0.605716252973
1050,0.414695840108
1051,0.646252829268
1052,0.51382159826
1053,0.360689093006
1054,0.473878291531
1055,0.802143220428
1056,0.286293944419
1057,0.711127635299
1058,0.557909264379
1059,0.601434545472
1060,0.444538898676
1061,0.595712597986
1062,0.551818951658
1063,0.555979289948
1064,0.524509751312
1065,0.499899563749
1066,0.519054186121
1067,0.592552450192
1068,0.199991597632
1069,0.799350376139
1070,0.434569051051
1071,0.374471905141
1072,0.226462379621
1073,0.401827391864
1074,0.373097706215
1075,0.501325879264
1076,0.784401008082
1077,0.83108056965
1078,0.348719725918
1079,0.564201822173
1080,0.446575379793
1081,0.568541282843
1082,0.473421305577
1083,0.455244389994
1084,0.233425398131
1085,0.640582102649
1086,0.37802551246
1087,0.571114121797
1088,0.549378570283
1089,0.663899010838
1090,0.178182030388
1091,0.864196972759
1092,0.614478768356
1093,0.583209158558
1094,0.651993235689
1095,0.866309966672
1096,0.870080385623
1097,0.26418375389
1098,0.471483548566
1099,0.47118964369
1100,0.193743756244
1101,0.567637132173
1102,0.646562954837
1103,0.638909058741
1104,0.472228822459
1105,0.901616612554
1106,0.705291669593
1107,0.718092640205
1108,0.443665335628
1109,0.570419544814
1110,0.716588508082
1111,0.712377926996
1112,0.625769107306
1113,0.723056425185
1114,0.387231106694
1115,0.329701105113
1116,0.926537917578
1117,0.810833425669
1118,0.515670437972
1119,0.248146938082
1120,0.68441356334
1121,0.541488779791
1122,0.562042080099
1123,0.779583642482
1124,0.712375819745
1125,0.317943832672
1126,0.726842300335
1127,0.683265945822
1128,0.802409069688
1129,0.765555223285
1130,0.880601976747
1131,0.872810855803
1132,0.332871937451
1133,0.605212487
1134,0.385049388384
1135,0.434655151406
1136,0.523518672104
1137,0.5423992701
1138,0.882395503619
1139,0.403936367694
1140,0.350380135098
1141,0.408832899414
1142,0.461478737574
1143,0.526969323025
1144,0.47671943462
1145,0.202114786038
1146,0.362933184158
1147,0.487304159427
1148,0.712834042078
1149,0.420641881362
1150,0.608456674571
1151,0.806995348219
1152,0.784033916109
1153,0.483208754366
1154,0.478747208928
1155,0.728444138555
1156,0.627675977367
1157,0.784230747186
1158,0.576816610528
1159,0.360980266399
1160,0.720296285591
1161,0.414514030952
1162,0.505770271715
1163,0.164182418888
1164,0.832413408186
1165,0.474692552913
1166,0.768325459556
1167,0.675952216669
1168,0.476937855156
1169,0.412202500114
1170,0.909365041112
1171,0.548497365747
1172,0.832315379572
1173,0.613741589703
1174,0.828009609897
1175,0.74142370926
1176,0.720504629465
1177,0.538070325401
1178,0.907580385623
1179,0.494428070418
1180,0.356118983892
1181,0.918569592688
1182,0.418959858334
1183,0.569257668871
1184,0.416641064885
1185,0.555113118757
1186,0.582298835035
1187,0.250575113293
1188,0.210120567838
1189,0.732292433444
1190,0.563133636972
1191,0.648852858628
1192,0.0640406162465
1193,0.242841680059
1194,0.356189207746
1195,0.890208003297
1196,0.484781833779
1197,0.865588945368
1198,0.781126162462
1199,0.407813055029
1200,0.653514800628
1201,0.333722049056
1202,0.883625211089
1203,0.447877447175
1204,0.768550192231
1205,0.765037719633
1206,0.513192633624
1207,0.405690224701
1208,0.60119608574
1209,0.745564969731
1210,0.294142804936
1211,0.554387179379
1212,0.572033007647
1213,0.0797186571598
1214,0.418317404454
1215,0.511981279227
1216,0.471790000976
1217,0.847274419868
1218,0.739247639438
1219,0.775198445135
1220,0.533102820187
1221,0.775502211158
1222,0.413412220962
1223,0.838767932581
1224,0.698122578471
1225,0.818647482553
1226,0.789684630347
1227,0.650788865563
1228,0.287179304091
1229,0.496753698773
1230,0.573670389214
1231,0.705077695968
1232,0.190324272204
1233,0.266087732529
1234,0.7953203944
1235,0.559587117512
1236,0.737392615189
1237,0.812360350285
1238,0.781727703502
1239,0.354507431975
1240,0.507417643982
1241,0.595892077543
1242,0.609260010036
1243,0.670807596842
1244,0.621993427664
1245,0.465774627298
1246,0.586260517653
1247,0.440137347884
1248,0.742260783812
1249,0.527357512295
1250,0.427176167541
1251,0.538922847734
1252,0.372895715464
1253,0.6877190537
1254,0.810292268323
1255,0.172692319616
1256,0.704570097893
1257,0.391414529744
1258,0.67111030677
1259,0.840017226495
1260,0.643429173388
1261,0.777770878131
1262,0.666709269198
1263,0.453900659937
1264,0.791686229092
1265,0.794113195584
1266,0.752624329703
1267,0.636649016481
1268,0.804169674519
1269,0.565006032592
1270,0.652194487181
1271,0.676605066272
1272,0.738383320155
1273,0.408174328905
1274,0.693478100765
1275,0.374599251655
1276,0.492951930385
1277,0.414683814476
1278,0.623351354423
1279,0.341377422095
1280,0.582971302954
1281,0.699621468205
1282,0.775269322579
1283,0.481237233991
1284,0.43842613548
1285,0.486235334361
1286,0.284657615332
1287,0.504102518978
1288,0.150085349291
1289,0.386269921188
1290,0.301210983397
1291,0.631113046953
1292,0.524605947292
1293,0.485441723571
1294,0.735911497907
1295,0.132667267373
1296,0.475954563849
1297,0.556064870974
1298,0.797777893809
1299,0.293652414544
1300,0.261024741341
1301,0.580680239584
1302,0.588098770293
1303,0.54646556855
1304,0.457976806675
1305,0.596352521691
1306,0.409079985504
1307,0.484789707386
1308,0.819493915323
1309,0.330702639752
1310,0.366601748746
1311,0.544606881694
1312,0.67795499163
1313,0.853249674343
1314,0.512671803456
1315,0.608634397218
1316,0.313071706531
1317,0.827660792998
1318,0.805486732149
1319,0.511467020344
1320,0.2603689589
1321,0.627811821713
1322,0.682771704772
1323,0.519778671897
1324,0.551056996817
1325,0.541857127082
1326,0.840211164485
1327,0.805759857491
1328,0.585398840791
1329,0.433497989357
1330,0.880444709751
1331,0.808120593194
1332,0.384110275353
1333,0.704676739143
1334,0.184270703934
1335,0.894554950086
1336,0.262683901783
1337,0.625888118784
1338,0.378112408735
1339,0.849018865556
1340,0.456193694319
1341,0.490048342759
1342,0.439955286122
1343,0.519972188013
1344,0.846033267745
1345,0.74691622027
1346,0.730435430147
1347,0.382794533669
1348,0.325149332125
1349,0.575185021959
1350,0.46197755019
1351,0.573815385171
1352,0.824733300546
1353,0.315960209759
1354,0.787927030066
1355,0.820608120171
1356,0.824879538029
1357,0.0680718954248
1358,0.659867877655
1359,0.440307178523
1360,0.222250811919
1361,0.465839146351
1362,0.560228368386
1363,0.62186784474
1364,0.604298968275
1365,0.379589878005
1366,0.255031797651
1367,0.516528783404
1368,0.470234326593
1369,0.675473346279
1370,0.552395527525
1371,0.697849325714
1372,0.500481254124
1373,0.380052615781
1374,0.538036405339
1375,0.424226193571
1376,0.592789256324
1377,0.341982913222
1378,0.741584598069
1379,0.520860865238
1380,0.737633547277
1381,0.611779983754
1382,0.528643501888
1383,0.392924269548
1384,0.584084686236
1385,0.269696842055
1386,0.239893939394
1387,0.276227563092
1388,0.811048997705
1389,0.485196923902
1390,0.363871694401
1391,0.810454937554
1392,0.601806994411
1393,0.158888132328
1394,0.495155614699
1395,0.327817338309
1396,0.663238497699
1397,0.787585747458
1398,0.359075848283
1399,0.488930462534
1400,0.75461128326
1401,0.518934159115
1402,0.818306551857
1403,0.337636325649
1404,0.298578389816
1405,0.519845240172
1406,0.666991306257
1407,0.704274624908
1408,0.438242266044
1409,0.595165660157
1410,0.812679925454
1411,0.407191984755
1412,0.508159579466
1413,0.779593139165
1414,0.379282187591
1415,0.734067917033
1416,0.383383718175
1417,0.144695526696
1418,0.763970334766
1419,0.500790742719
1420,0.643461806882
1421,0.791394381401
1422,0.54136340637
1423,0.454638912249
1424,0.375913038249
1425,0.371987208797
1426,0.528531127458
1427,0.544079049574
1428,0.64311923747
1429,0.628131776809
1430,0.268739911619
1431,0.291283564254
1432,0.466421399921
1433,0.704030848066
1434,0.682635616698
1435,0.80997432238
1436,0.76124311336
1437,0.690798050786
1438,0.76624902459
1439,0.463924532051
1440,0.805274600243
1441,0.751898754673
1442,0.426040278751
1443,0.479341386175
1444,0.557214426431
1445,0.388626019354
1446,0.824318991524
1447,0.285299350432
1448,0.500436738525
1449,0.255935914828
1450,0.325038576214
1451,0.457242603792
1452,0.454545514773
1453,0.508112205558
1454,0.402051022806
1455,0.784525869392
1456,0.492351955133
1457,0.0831512605042
1458,0.581936049607
1459,0.807662889549
1460,0.563123843628
1461,0.534577953603
1462,0.484111251113
1463,0.467211712367
1464,0.333089757384
1465,0.852559649334
1466,0.55949281145
1467,0.242619652391
1468,0.759859087785
1469,0.435147202135
1470,0.842627411477
1471,0.694667031229
1472,0.553726573896
1473,0.711412888124
1474,0.467007100127
1475,0.768807708834
1476,0.183807788695
1477,0.377923142987
1478,0.704494789025
1479,0.401713897041
1480,0.420439462471
1481,0.204766917293
1482,0.512665167226
1483,0.542995178798
1484,0.635654091514
1485,0.515918034623
1486,0.635831833001
1487,0.57641992034
1488,0.654110835657
1489,0.601765709189
1490,0.63500868286
1491,0.533144411072
1492,0.528325497171
1493,0.858324060361
1494,0.206427385346
1495,0.466323833682
