MoleculeId,rf-PredictedProbability
342,0.519793290185
343,0.789417164985
344,0.180562452898
345,0.567055335016
346,0.332423252804
347,0.907870653312
348,0.750407075381
349,0.150768740985
350,0.918680853432
351,0.25597069173
352,0.548255966256
353,0.241440007361
354,0.530670148809
355,0.581949173092
356,0.455711250728
357,0.12964982386
358,0.153440455314
359,0.823483275983
360,0.932029269721
361,0.371754278503
362,0.380273242109
363,0.604779483523
364,0.591554085048
365,0.734668387878
366,0.873608884267
367,0.350166176882
368,0.692731960305
369,0.331746633706
370,0.676219276899
371,0.823936760367
372,0.291896900106
373,0.652778055278
374,0.900470563721
375,0.591823744625
376,0.220571982412
377,0.832174913293
378,0.599483195912
379,0.301719716179
380,0.694624665553
381,0.152025006649
382,0.158906348991
383,0.524650297673
384,0.179901644408
385,0.360360234666
386,0.699128116179
387,0.219198159992
388,0.839483813288
389,0.598187603246
390,0.930719745912
391,0.616167306828
392,0.90840945816
393,0.64351097901
394,0.188064252569
395,0.278566083657
396,0.449402683715
397,0.141511763091
398,0.742529107603
399,0.641489865439
400,0.37555871774
401,0.918680853432
402,0.887527981278
403,0.545122397377
404,0.791388815883
405,0.323479006768
406,0.880516084394
407,0.320766025305
408,0.523480755356
409,0.785369221453
410,0.211856710111
411,0.913870653312
412,0.899089158894
413,0.727041640613
414,0.115734977742
415,0.887821952013
416,0.520030747031
417,0.489032367243
418,0.730441549527
419,0.528484840323
420,0.883846608729
421,0.337322572165
422,0.362334363958
423,0.672968694148
424,0.616052582422
425,0.631861044798
426,0.814480985581
427,0.843052587107
428,0.838987771488
429,0.845988816905
430,0.918680853432
431,0.813164011914
432,0.553169739109
433,0.380382449158
434,0.403915558126
435,0.69233849274
436,0.740880602241
437,0.603339400532
438,0.166282109195
439,0.892264823383
440,0.806351640356
441,0.465382529974
442,0.812672640048
443,0.89811916512
444,0.145697551288
445,0.183681990016
446,0.925860438552
447,0.223598094888
448,0.444051117255
449,0.581100491035
450,0.327716354774
451,0.24469387733
452,0.227588430798
453,0.294853596918
454,0.15291844443
455,0.883846608729
456,0.384533981206
457,0.87026485225
458,0.736355114981
459,0.253556969312
460,0.798719622332
461,0.292579880216
462,0.76789547231
463,0.702306079992
464,0.494854721697
465,0.556237433631
466,0.364522037173
467,0.179033710664
468,0.22870956113
469,0.853295086599
470,0.59075136293
471,0.580859952497
472,0.661014771062
473,0.558474177548
474,0.676442905538
475,0.810103231902
476,0.89973689981
477,0.863756552904
478,0.627060116898
479,0.816112379336
480,0.23100467472
481,0.712279028734
482,0.339419016656
483,0.128926994059
484,0.763206425898
485,0.505615169918
486,0.0945698051948
487,0.203686251106
488,0.15646025342
489,0.90288939489
490,0.487346840612
491,0.445379291761
492,0.71957220666
493,0.917636412578
494,0.904626397568
495,0.40667569287
496,0.894458658959
497,0.687024375135
498,0.77882031757
499,0.132258304131
500,0.274112276913
501,0.462311514509
502,0.238087731377
503,0.178198832823
504,0.405657886338
505,0.906561129502
506,0.74898597779
507,0.824360152203
508,0.231762250477
509,0.67124959137
510,0.876625220356
511,0.404022639864
512,0.792129497948
513,0.618418620853
514,0.316285249838
515,0.386695387064
516,0.800730779154
517,0.881622582755
518,0.356815209644
519,0.515128072433
520,0.119677343425
521,0.397296566251
522,0.0596726190476
523,0.334276396341
524,0.509340218656
525,0.72560904266
526,0.220243520669
527,0.539633942339
528,0.501093511751
529,0.208891003733
530,0.674582507546
531,0.848992673993
532,0.51978379594
533,0.910371308118
534,0.420064346695
535,0.357102337943
536,0.882077280018
537,0.925860438552
538,0.408357972578
539,0.842558959981
540,0.243366830538
541,0.707457165269
542,0.302673094672
543,0.355892251024
544,0.6995844409
545,0.640711307134
546,0.265845331139
547,0.367686387443
548,0.533264020838
549,0.444402523057
550,0.585487860916
551,0.266166409836
552,0.210207187549
553,0.326317767392
554,0.223104789439
555,0.802477228255
556,0.692903496114
557,0.143524282735
558,0.865351187484
559,0.231250046959
560,0.435939268183
561,0.590273259993
562,0.363077221419
563,0.835516280277
564,0.113691017316
565,0.828688585525
566,0.740506418134
567,0.416938028487
568,0.546238551665
569,0.874867724868
570,0.779148134431
571,0.911597520098
572,0.356970010475
573,0.219618952255
574,0.502879027628
575,0.177734395944
576,0.446786010043
577,0.764011577109
578,0.308287708047
579,0.171217546643
580,0.202337848047
581,0.53714616037
582,0.869882876383
583,0.769177304513
584,0.43808000055
585,0.626790429356
586,0.767441850568
587,0.830628655114
588,0.647150683324
589,0.146777487863
590,0.855739426695
591,0.842247664616
592,0.787057985874
593,0.549919895691
594,0.243127596088
595,0.258603370314
596,0.181082604831
597,0.307651358032
598,0.685055821372
599,0.807401515152
600,0.640723167616
601,0.447938327118
602,0.822501971612
603,0.877117724868
604,0.82750973278
605,0.809447752683
606,0.52983700086
607,0.429660087212
608,0.914218834542
609,0.262393694978
610,0.669981060606
611,0.88314913515
612,0.434209934802
613,0.844803622304
614,0.855878993011
615,0.658392340397
616,0.531448473445
617,0.738071317738
618,0.704902137336
619,0.65770973544
620,0.265269749651
621,0.698009080973
622,0.610728610827
623,0.839161860814
624,0.327774973564
625,0.797949214989
626,0.546931042632
627,0.63519559597
628,0.747079520957
629,0.480120390716
630,0.263599028895
631,0.796866449827
632,0.159409439245
633,0.540578504483
634,0.576701638853
635,0.447848087585
636,0.516670356101
637,0.771208903836
638,0.39689898858
639,0.222853005483
640,0.787222771782
641,0.706027349463
642,0.202982215153
643,0.367200602647
644,0.3698028066
645,0.554865137314
646,0.827158767159
647,0.911328720271
648,0.254461197428
649,0.749301936342
650,0.601335790336
651,0.508278065171
652,0.739518125954
653,0.584366890663
654,0.427114043364
655,0.641156071869
656,0.904610677993
657,0.406854332943
658,0.499729428388
659,0.904441846824
660,0.262102046568
661,0.862598964362
662,0.520311844267
663,0.410586391678
664,0.630755902957
665,0.240657697788
666,0.210328150873
667,0.583670219644
668,0.408588629348
669,0.525478337593
670,0.425857080656
671,0.664673859394
672,0.856416592667
673,0.827111784875
674,0.656426931445
675,0.865462644654
676,0.341331866468
677,0.315139734898
678,0.662967426092
679,0.490247222461
680,0.273886872853
681,0.910159845028
682,0.870408972835
683,0.251416759633
684,0.419835469497
685,0.273939113518
686,0.581204095104
687,0.8143495671
688,0.902264186765
689,0.879073377574
690,0.71651604032
691,0.694878091694
692,0.171453691999
693,0.857772335625
694,0.86565796404
695,0.706753137214
696,0.600152533741
697,0.63963934569
698,0.588256612127
699,0.408233487344
700,0.163038554505
701,0.679526763098
702,0.101884157509
703,0.176212163931
704,0.65850621383
705,0.508855104359
706,0.614063639477
707,0.899477796169
708,0.857472497546
709,0.21373629558
710,0.805922761051
711,0.897012193145
712,0.0890843837535
713,0.907531928827
714,0.518040848041
715,0.823789930113
716,0.19494899837
717,0.744420652877
718,0.292663044922
719,0.743799979578
720,0.733902340851
721,0.445096336412
722,0.247223014559
723,0.140697989446
724,0.878093426153
725,0.131220851517
726,0.237805958232
727,0.804571852268
728,0.513740463496
729,0.407728832235
730,0.761658549784
731,0.882304552746
732,0.630205078052
733,0.803098964732
734,0.601228923905
735,0.749690769376
736,0.0802288172354
737,0.825695514038
738,0.466954861469
739,0.874755569479
740,0.582236074318
741,0.879162612413
742,0.427547736886
743,0.343092842486
744,0.909991013859
745,0.762551114369
746,0.449629693629
747,0.216882705014
748,0.336584631965
749,0.156269366598
750,0.165015755014
751,0.752819448354
752,0.835477079281
753,0.778683144104
754,0.796948880084
755,0.387391079681
756,0.604414813128
757,0.755763575193
758,0.754997384581
759,0.86367520946
760,0.228852737062
761,0.278806865141
762,0.663494306532
763,0.639621803776
764,0.330508091688
765,0.787111363582
766,0.830416416916
767,0.280055350351
768,0.732402561465
769,0.2375548131
770,0.311630101924
771,0.683966018093
772,0.317303946054
773,0.526022006595
774,0.90926925471
775,0.470520150407
776,0.897368127487
777,0.274708134924
778,0.297501767461
779,0.609674369748
780,0.355507457455
781,0.932029269721
782,0.793211261777
783,0.308880041629
784,0.861798142489
785,0.164186397889
786,0.472290138967
787,0.640180672269
788,0.250944085455
789,0.388450442832
790,0.773255560229
791,0.493517138656
792,0.200491237451
793,0.282067797699
794,0.896941654438
795,0.667251888453
796,0.91249755144
797,0.422185827817
798,0.792497956742
799,0.293141539969
800,0.643720397794
801,0.506193886015
802,0.225194136574
803,0.224939760532
804,0.748157952084
805,0.81199081683
806,0.800339648097
807,0.458009118075
808,0.207537352998
809,0.442884118075
810,0.697338555768
811,0.567047753185
812,0.792316024762
813,0.829778144305
814,0.716106601732
815,0.257694630662
816,0.335917778128
817,0.33231132878
818,0.783039965212
819,0.304675181766
820,0.821724139486
821,0.795012127578
822,0.860441317941
823,0.481877326938
824,0.863116471735
825,0.267230820491
826,0.566027767812
827,0.196388756934
828,0.486811155608
829,0.853895143527
830,0.42085878099
831,0.727634326458
832,0.793814310689
833,0.76373280033
834,0.19597935282
835,0.122873048005
836,0.79046635869
837,0.397379647794
838,0.17475749346
839,0.734661814556
840,0.516017059222
841,0.858207468457
842,0.78996765067
843,0.795872954955
844,0.622700637326
845,0.735220292223
846,0.210988782081
847,0.549804476216
848,0.664383839088
849,0.108765499851
850,0.2457863827
851,0.177065185768
852,0.761845360123
853,0.342376822372
854,0.359815130776
855,0.337992706124
856,0.718939808376
857,0.262861137366
858,0.725699760385
859,0.160997886917
860,0.30876308217
861,0.387622431803
862,0.452435552113
863,0.489555429361
864,0.545274116979
865,0.21168565302
866,0.900691068191
867,0.892802369171
868,0.273588770878
869,0.347456148048
870,0.191806990016
871,0.923636412578
872,0.415027420658
873,0.854173151012
874,0.423469065733
875,0.539379431559
876,0.322263101887
877,0.211840316339
878,0.274674273095
879,0.556505046381
880,0.656181335005
881,0.544950333164
882,0.916875760949
883,0.37567389847
884,0.22391990634
885,0.364048739144
886,0.755206766917
887,0.804709195111
888,0.276446260704
889,0.740486388611
890,0.609978691041
891,0.358671620777
892,0.757258306938
893,0.564773666993
894,0.197452364457
895,0.353395021645
896,0.461350839127
897,0.562129714968
898,0.810613735823
899,0.210152533362
900,0.833350693424
901,0.324601283361
902,0.351506180223
903,0.496841312338
904,0.242882456436
905,0.861444559675
906,0.882531419532
907,0.669898240815
908,0.929508261318
909,0.657743204909
910,0.449593502967
911,0.905347451539
912,0.391762021604
913,0.536034775011
914,0.406715199763
915,0.368943142642
916,0.536685309715
917,0.340987809197
918,0.668774218417
919,0.612486172351
920,0.741998079169
921,0.617407958669
922,0.511981843247
923,0.226377211462
924,0.422102533573
925,0.253140799482
926,0.377045334052
927,0.300937414194
928,0.918865404175
929,0.529309887008
930,0.331976958936
931,0.299216916347
932,0.900522237022
933,0.905311005675
934,0.855057613926
935,0.363774116328
936,0.842011939013
937,0.562440159256
938,0.265069133653
939,0.810942684766
940,0.641352319556
941,0.792635134473
942,0.523879018784
943,0.893626868201
944,0.289227143358
945,0.814497588174
946,0.240295197715
947,0.87965746454
948,0.584783199371
949,0.831358091705
950,0.194744203165
951,0.869764147073
952,0.540064458344
953,0.254553497894
954,0.357122792554
955,0.713177404538
956,0.656317531153
957,0.391221909811
958,0.55139926959
959,0.929508261318
960,0.669382969971
961,0.50859237254
962,0.915477159551
963,0.88831476662
964,0.537919601133
965,0.194534795914
966,0.892175745794
967,0.316737422157
968,0.350250811925
969,0.932029269721
970,0.705971511332
971,0.82549999754
972,0.268893740985
973,0.171844868804
974,0.235114359325
975,0.505722551158
976,0.849538470788
977,0.346173333976
978,0.790688660898
979,0.41499848575
980,0.166574971082
981,0.932029269721
982,0.660957000682
983,0.906737149561
984,0.925860438552
985,0.365597147228
986,0.900611314611
987,0.540414210458
988,0.489086279218
989,0.756843813682
990,0.410579384031
991,0.148018705932
992,0.0753305137845
993,0.471722291262
994,0.825495596358
995,0.519577974041
996,0.292358452443
997,0.101963171632
998,0.642060946122
999,0.414785233042
1000,0.311406006497
1001,0.329558037387
1002,0.26521085968
1003,0.602556668872
1004,0.738664870324
1005,0.788436988937
1006,0.47619043065
1007,0.272632580139
1008,0.305977909517
1009,0.578847770522
1010,0.160038539247
1011,0.885523779597
1012,0.539983415822
1013,0.245915155751
1014,0.808778496014
1015,0.603587194153
1016,0.814723468797
1017,0.64204380706
1018,0.562910811861
1019,0.298691662362
1020,0.865133708884
1021,0.500217702842
1022,0.904287996289
1023,0.160886766312
1024,0.222915541631
1025,0.38896000943
1026,0.132396707395
1027,0.249060735317
1028,0.82289818205
1029,0.425861309235
1030,0.686796710105
1031,0.761001971703
1032,0.747487611073
1033,0.23251152977
1034,0.334870100152
1035,0.398131481092
1036,0.404912580251
1037,0.424983160115
1038,0.837377421054
1039,0.102570710945
1040,0.814539892114
1041,0.451752891896
1042,0.882279653754
1043,0.60719846101
1044,0.837643575066
1045,0.932029269721
1046,0.394371005757
1047,0.29914793935
1048,0.288377693213
1049,0.806512137215
1050,0.303822715914
1051,0.553310846561
1052,0.357066667615
1053,0.294678341395
1054,0.205621716956
1055,0.895312990387
1056,0.333052301894
1057,0.61454824222
1058,0.390581795792
1059,0.86761039886
1060,0.617029006188
1061,0.609992343054
1062,0.759130999435
1063,0.480151960612
1064,0.715441734192
1065,0.724217829928
1066,0.681163011283
1067,0.786385349658
1068,0.197741709615
1069,0.853727560472
1070,0.45899199983
1071,0.535279670249
1072,0.247174375555
1073,0.414415859596
1074,0.49407562489
1075,0.392712169804
1076,0.843212035502
1077,0.8964966161
1078,0.399664188546
1079,0.602941477063
1080,0.293249099585
1081,0.63048524866
1082,0.335369695664
1083,0.380901131033
1084,0.102984942689
1085,0.756006928707
1086,0.2951410321
1087,0.58206076585
1088,0.725586618865
1089,0.84237534768
1090,0.189599066439
1091,0.866010821967
1092,0.535045484357
1093,0.490474030613
1094,0.877196670432
1095,0.866304364741
1096,0.906649570473
1097,0.181217174131
1098,0.368970995601
1099,0.444333516263
1100,0.170250399755
1101,0.491501459067
1102,0.767426323676
1103,0.709575682938
1104,0.36009052705
1105,0.92202990634
1106,0.771342923583
1107,0.788292382904
1108,0.524717207298
1109,0.795041330819
1110,0.656828233041
1111,0.544986216535
1112,0.532024433899
1113,0.619379235058
1114,0.186012970518
1115,0.345925828557
1116,0.910360609434
1117,0.901733721616
1118,0.559119570333
1119,0.194567749072
1120,0.770245430495
1121,0.388227677688
1122,0.590429382866
1123,0.854047319783
1124,0.875737854738
1125,0.284326214291
1126,0.841053788804
1127,0.814622796937
1128,0.791428088137
1129,0.837904235459
1130,0.925860438552
1131,0.889713368018
1132,0.312236497785
1133,0.785228102768
1134,0.453666935626
1135,0.553457540267
1136,0.434150629949
1137,0.826579787315
1138,0.792463867004
1139,0.311633008804
1140,0.29936802671
1141,0.275711696421
1142,0.309344701351
1143,0.423546224686
1144,0.3998390143
1145,0.204234336871
1146,0.207636347141
1147,0.547711986844
1148,0.905347451539
1149,0.44697168403
1150,0.547822451082
1151,0.800506865139
1152,0.852601682087
1153,0.345833474912
1154,0.848400050385
1155,0.878583945438
1156,0.705789166172
1157,0.850727698228
1158,0.47351897046
1159,0.248108419324
1160,0.826415180107
1161,0.368093875564
1162,0.556072052066
1163,0.235382679678
1164,0.818793253848
1165,0.590531733967
1166,0.837731197712
1167,0.273655474865
1168,0.585965208179
1169,0.211835437524
1170,0.906261953704
1171,0.472909199211
1172,0.839575143498
1173,0.859088254338
1174,0.735978123002
1175,0.707068155635
1176,0.821693760938
1177,0.575253011522
1178,0.858689942382
1179,0.559592393474
1180,0.390792608199
1181,0.925860438552
1182,0.295673591251
1183,0.522254430003
1184,0.286355439151
1185,0.460485706209
1186,0.784397391425
1187,0.119404064073
1188,0.228111935071
1189,0.840443975131
1190,0.446018988322
1191,0.653279495901
1192,0.0961677170868
1193,0.25038935502
1194,0.287273454616
1195,0.923959094283
1196,0.372834004446
1197,0.867438553162
1198,0.908578289329
1199,0.273791796654
1200,0.843939883646
1201,0.201865941076
1202,0.859821337045
1203,0.509206136793
1204,0.806465606005
1205,0.71135567139
1206,0.392725165186
1207,0.233948269789
1208,0.749646391763
1209,0.867362994304
1210,0.2945633967
1211,0.724965419929
1212,0.292216767546
1213,0.0902655787195
1214,0.196132346677
1215,0.505989163269
1216,0.459899116478
1217,0.921670349211
1218,0.813248072254
1219,0.83153599376
1220,0.516782225307
1221,0.842952551049
1222,0.250767295062
1223,0.883120762045
1224,0.67600801831
1225,0.898205090932
1226,0.875258057799
1227,0.656242408415
1228,0.313898699618
1229,0.368409540291
1230,0.791703033814
1231,0.770788354447
1232,0.171613115908
1233,0.160064523196
1234,0.911686629227
1235,0.366822298203
1236,0.758651039218
1237,0.719025348319
1238,0.67601256097
1239,0.391950543866
1240,0.720371085284
1241,0.710388212435
1242,0.339451542832
1243,0.918385011684
1244,0.598899078044
1245,0.221415583256
1246,0.820236171228
1247,0.325462983146
1248,0.780438433716
1249,0.17581494946
1250,0.240292660048
1251,0.486541816848
1252,0.254157144248
1253,0.868973723739
1254,0.895421366488
1255,0.173671138295
1256,0.799849440738
1257,0.205408710664
1258,0.556353976818
1259,0.879121123272
1260,0.846947108465
1261,0.740742741624
1262,0.770395571204
1263,0.166387913479
1264,0.684151563373
1265,0.838454660966
1266,0.70226637298
1267,0.772258132933
1268,0.848423082429
1269,0.669282496909
1270,0.791181681941
1271,0.550614883067
1272,0.867363568467
1273,0.301666630548
1274,0.840993408803
1275,0.25069147227
1276,0.602535568657
1277,0.394469486485
1278,0.763481438976
1279,0.258056650522
1280,0.823535380843
1281,0.833060031366
1282,0.903528556286
1283,0.282527316868
1284,0.77497368096
1285,0.380805316646
1286,0.230994593126
1287,0.419951489485
1288,0.232863999527
1289,0.211043360879
1290,0.195093874215
1291,0.687731783467
1292,0.600999564841
1293,0.557590098488
1294,0.563852643816
1295,0.132267954569
1296,0.406847487308
1297,0.54338539386
1298,0.837184915484
1299,0.403116891959
1300,0.287797179873
1301,0.803606632316
1302,0.817253126966
1303,0.499190968493
1304,0.197862704928
1305,0.449269283523
1306,0.276553396151
1307,0.463878031131
1308,0.897013582322
1309,0.159413571048
1310,0.282801631298
1311,0.426792795008
1312,0.772223066879
1313,0.903081832759
1314,0.528874915866
1315,0.511522938511
1316,0.213738176075
1317,0.923705137675
1318,0.570640155572
1319,0.342642354975
1320,0.128864285047
1321,0.47454480191
1322,0.645598776062
1323,0.498762001748
1324,0.386089831699
1325,0.642411783724
1326,0.855743108418
1327,0.773993006668
1328,0.555555367483
1329,0.639761432127
1330,0.921428780435
1331,0.866601704283
1332,0.260244290733
1333,0.827464937026
1334,0.182883599066
1335,0.905449944456
1336,0.0779480110682
1337,0.783391022644
1338,0.321856849311
1339,0.888403158666
1340,0.395641487337
1341,0.403935748625
1342,0.298625016288
1343,0.500194570766
1344,0.90843876598
1345,0.713592982481
1346,0.828327069656
1347,0.255965693514
1348,0.457700369806
1349,0.540561360977
1350,0.51726237351
1351,0.755579857785
1352,0.897264322029
1353,0.373194495857
1354,0.858904855633
1355,0.868711837636
1356,0.862181909669
1357,0.0911169921885
1358,0.753803801373
1359,0.354910566102
1360,0.156353806738
1361,0.762845669977
1362,0.34922648773
1363,0.672302248302
1364,0.646101163625
1365,0.214332029377
1366,0.228133818192
1367,0.384674916114
1368,0.481179478686
1369,0.626944598519
1370,0.332890231749
1371,0.748927723103
1372,0.870802678614
1373,0.291098855162
1374,0.242356019348
1375,0.525550495725
1376,0.602851037851
1377,0.201071646928
1378,0.778160621749
1379,0.569007009532
1380,0.807273991724
1381,0.579292180667
1382,0.421741892636
1383,0.30233433386
1384,0.7591938332
1385,0.245509987195
1386,0.109019113878
1387,0.200511560394
1388,0.859231803175
1389,0.502549608196
1390,0.31835214229
1391,0.919558099368
1392,0.634717686401
1393,0.142594647822
1394,0.264285173785
1395,0.261512605752
1396,0.85181521725
1397,0.908134390861
1398,0.276691072615
1399,0.855166687135
1400,0.895567130332
1401,0.454729606143
1402,0.836709432598
1403,0.251837283087
1404,0.139054073709
1405,0.383273878317
1406,0.298514134056
1407,0.818601331032
1408,0.185653555145
1409,0.556814531324
1410,0.895362050804
1411,0.194262287146
1412,0.249994447984
1413,0.841059438646
1414,0.219842098781
1415,0.695808232547
1416,0.200737025596
1417,0.138553248742
1418,0.648447373025
1419,0.367331326081
1420,0.691478446107
1421,0.881602561119
1422,0.843827364721
1423,0.215953383549
1424,0.41659487173
1425,0.298517869805
1426,0.632078716732
1427,0.512818437268
1428,0.417765363969
1429,0.733693147331
1430,0.248627389087
1431,0.146893992966
1432,0.698822937487
1433,0.730000851263
1434,0.710103215443
1435,0.876772183825
1436,0.826852563255
1437,0.863457079975
1438,0.820337425553
1439,0.57017317626
1440,0.845073296324
1441,0.920389660395
1442,0.525830523447
1443,0.268407818826
1444,0.622614866296
1445,0.380613093068
1446,0.749147376948
1447,0.315003482593
1448,0.472782251692
1449,0.236091626948
1450,0.172919068345
1451,0.719990687971
1452,0.63839367042
1453,0.461457188765
1454,0.412794757571
1455,0.911522425674
1456,0.6719965781
1457,0.0923087001092
1458,0.47406844489
1459,0.885010765291
1460,0.490465371738
1461,0.493942181806
1462,0.487128873334
1463,0.375503376982
1464,0.286419464206
1465,0.918608393246
1466,0.38496784983
1467,0.329332594533
1468,0.828176913137
1469,0.315634699055
1470,0.91838094168
1471,0.781040303492
1472,0.72985975699
1473,0.581658370234
1474,0.617377900363
1475,0.874132754523
1476,0.141086027132
1477,0.191395857505
1478,0.773885128352
1479,0.198935229424
1480,0.422906681122
1481,0.14141429223
1482,0.589230064676
1483,0.331708521746
1484,0.582513211057
1485,0.423888218056
1486,0.84048712071
1487,0.454027956496
1488,0.779311222775
1489,0.29107483287
1490,0.623176418203
1491,0.358831260527
1492,0.311579584661
1493,0.925297353509
1494,0.14148492847
1495,0.851712783051
